#EXPORTTYPE:DATA ALL
#FILE:drifttest2.ngb-bs3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:nothing
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:05.03.2021 03:09
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:coconut
#SAMPLE MASS /mg:0
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C/06:00/20°C
#SEGMENT:S1/1
#SEG. 1:20°C/06:00/20°C

##Temp./°C;Time/min;DSC/uV;Mass loss/mg;Gas Flow(protective)/(ml/min);DTG/(mg/min);Sensit./(uV/mW)
20.67400; 15.60000;0.15106;      -0.13106;     20.00000;-4.563912e-003;1.00000
20.68300; 15.65000;0.14725;      -0.13105;     20.00000;-4.555117e-003;1.00000
20.68200; 15.70000;0.14954;      -0.13105;     20.00000;-4.546826e-003;1.00000
20.66800; 15.75000;0.14648;      -0.13115;     20.00000;-4.540014e-003;1.00000
20.68300; 15.80000;0.14801;      -0.13115;     20.00000;-4.530538e-003;1.00000
20.69300; 15.85000;0.15259;      -0.13115;     20.00000;-4.513254e-003;1.00000
20.68600; 15.90000;0.15106;      -0.13115;     20.00000;-4.489724e-003;1.00000
20.66100; 15.95000;0.14725;      -0.13115;     20.00000;-4.465838e-003;1.00000
20.65600; 16.00000;0.14954;      -0.13125;     20.00000;-4.444233e-003;1.00000
20.67200; 16.05000;0.14801;      -0.13125;     20.00000;-4.425915e-003;1.00000
20.67800; 16.10000;0.14648;      -0.13125;     20.00000;-4.413230e-003;1.00000
20.68400; 16.15000;0.14725;      -0.13124;     20.00000;-4.411279e-003;1.00000
20.67600; 16.20000;0.14420;      -0.13134;     20.00000;-4.419236e-003;1.00000
20.66500; 16.25000;0.14420;      -0.13134;     20.00000;-4.425298e-003;1.00000
20.66900; 16.30000;0.14420;      -0.13134;     20.00000;-4.424173e-003;1.00000
20.66800; 16.35000;0.14114;      -0.13134;     20.00000;-4.420106e-003;1.00000
20.66000; 16.40000;0.14343;      -0.13134;     20.00000;-4.415710e-003;1.00000
20.66600; 16.45000;0.14343;      -0.13144;     20.00000;-4.410898e-003;1.00000
20.67100; 16.50000;0.13962;      -0.13144;     20.00000;-4.404198e-003;1.00000
20.64800; 16.55000;0.14572;      -0.13144;     20.00000;-4.394222e-003;1.00000
20.66800; 16.60000;0.14496;      -0.13144;     20.00000;-4.381787e-003;1.00000
20.68100; 16.65000;0.14725;      -0.13143;     20.00000;-4.368629e-003;1.00000
20.66800; 16.70000;0.14420;      -0.13153;     20.00000;-4.355480e-003;1.00000
20.66900; 16.75000;0.14648;      -0.13153;     20.00000;-4.342426e-003;1.00000
20.66200; 16.80000;0.14801;      -0.13153;     20.00000;-4.329446e-003;1.00000
20.67300; 16.85000;0.14725;      -0.13153;     20.00000;-4.316531e-003;1.00000
20.67000; 16.90000;0.14954;      -0.13153;     20.00000;-4.303686e-003;1.00000
20.66200; 16.95000;0.14725;      -0.13163;     20.00000;-4.290918e-003;1.00000
20.67800; 17.00000;0.14877;      -0.13163;     20.00000;-4.278225e-003;1.00000
20.68100; 17.05000;0.14343;      -0.13163;     20.00000;-4.265667e-003;1.00000
20.66400; 17.10000;0.14191;      -0.13163;     20.00000;-4.253600e-003;1.00000
20.63900; 17.15000;0.14420;      -0.13163;     20.00000;-4.242590e-003;1.00000
20.67300; 17.20000;0.14496;      -0.13173;     20.00000;-4.232619e-003;1.00000
20.67500; 17.25000;0.14725;      -0.13173;     20.00000;-4.223109e-003;1.00000
20.67500; 17.30000;0.14954;      -0.13173;     20.00000;-4.213721e-003;1.00000
20.67300; 17.35000;0.14801;      -0.13173;     20.00000;-4.204400e-003;1.00000
20.66400; 17.40000;0.14725;      -0.13173;     20.00000;-4.195247e-003;1.00000
20.66700; 17.45000;0.14343;      -0.13173;     20.00000;-4.186440e-003;1.00000
20.67300; 17.50000;0.14954;      -0.13172;     20.00000;-4.177380e-003;1.00000
20.66100; 17.55000;0.14572;      -0.13172;     20.00000;-4.165874e-003;1.00000
20.66000; 17.60000;0.14725;      -0.13172;     20.00000;-4.150186e-003;1.00000
20.65800; 17.65000;0.14572;      -0.13172;     20.00000;-4.132715e-003;1.00000
20.65800; 17.70000;0.14496;      -0.13172;     20.00000;-4.116472e-003;1.00000
20.66900; 17.75000;0.14648;      -0.13172;     20.00000;-4.101212e-003;1.00000
20.66900; 17.80000;0.14343;      -0.13172;     20.00000;-4.086367e-003;1.00000
20.68100; 17.85000;0.14420;      -0.13171;     20.00000;-4.071907e-003;1.00000
20.67500; 17.90000;0.14343;      -0.13171;     20.00000;-4.057657e-003;1.00000
20.67300; 17.95000;0.14572;      -0.13171;     20.00000;-4.043509e-003;1.00000
20.65600; 18.00000;0.14648;      -0.13171;     20.00000;-4.029501e-003;1.00000
20.67300; 18.05000;0.14420;      -0.13171;     20.00000;-4.015959e-003;1.00000
20.66100; 18.10000;0.14038;      -0.13171;     20.00000;-4.003424e-003;1.00000
20.67200; 18.15000;0.14496;      -0.13171;     20.00000;-3.991877e-003;1.00000
20.66100; 18.20000;0.14572;      -0.13171;     20.00000;-3.980762e-003;1.00000
20.68100; 18.25000;0.13886;      -0.13171;     20.00000;-3.969753e-003;1.00000
20.66700; 18.30000;0.14114;      -0.13171;     20.00000;-3.959190e-003;1.00000
20.66400; 18.35000;0.14343;      -0.13171;     20.00000;-3.951886e-003;1.00000
20.68700; 18.40000;0.14267;      -0.13170;     20.00000;-3.952641e-003;1.00000
20.66600; 18.45000;0.14648;      -0.13170;     20.00000;-3.958336e-003;1.00000
20.67800; 18.50000;0.14496;      -0.13170;     20.00000;-3.959194e-003;1.00000
20.68200; 18.55000;0.14648;      -0.13170;     20.00000;-3.953807e-003;1.00000
20.68100; 18.60000;0.14801;      -0.13170;     20.00000;-3.946655e-003;1.00000
20.68700; 18.65000;0.15030;      -0.13170;     20.00000;-3.939532e-003;1.00000
20.67200; 18.70000;0.14954;      -0.13170;     20.00000;-3.932317e-003;1.00000
20.66900; 18.75000;0.14801;      -0.13170;     20.00000;-3.924984e-003;1.00000
20.66500; 18.80000;0.14801;      -0.13170;     20.00000;-3.917718e-003;1.00000
20.66900; 18.85000;0.14725;      -0.13170;     20.00000;-3.910448e-003;1.00000
20.67500; 18.90000;0.14801;      -0.13179;     20.00000;-3.903206e-003;1.00000
20.67600; 18.95000;0.15106;      -0.13179;     20.00000;-3.896016e-003;1.00000
20.66800; 19.00000;0.14725;      -0.13179;     20.00000;-3.888800e-003;1.00000
20.65600; 19.05000;0.15335;      -0.13179;     20.00000;-3.881940e-003;1.00000
20.65700; 19.10000;0.14877;      -0.13179;     20.00000;-3.876089e-003;1.00000
20.66500; 19.15000;0.15182;      -0.13179;     20.00000;-3.871305e-003;1.00000
20.66500; 19.20000;0.15030;      -0.13179;     20.00000;-3.866456e-003;1.00000
20.67300; 19.25000;0.15106;      -0.13179;     20.00000;-3.860648e-003;1.00000
20.66800; 19.30000;0.15259;      -0.13188;     20.00000;-3.854219e-003;1.00000
20.66800; 19.35000;0.15259;      -0.13188;     20.00000;-3.847830e-003;1.00000
20.67400; 19.40000;0.15488;      -0.13188;     20.00000;-3.841621e-003;1.00000
20.67900; 19.45000;0.14877;      -0.13188;     20.00000;-3.835321e-003;1.00000
20.68200; 19.50000;0.15411;      -0.13188;     20.00000;-3.828866e-003;1.00000
20.68000; 19.55000;0.15182;      -0.13188;     20.00000;-3.822401e-003;1.00000
20.68400; 19.60000;0.15411;      -0.13188;     20.00000;-3.815999e-003;1.00000
20.66900; 19.65000;0.15488;      -0.13188;     20.00000;-3.809734e-003;1.00000
20.67100; 19.70000;0.15488;      -0.13237;     20.00000;-3.803709e-003;1.00000
20.68000; 19.75000;0.15640;      -0.13267;     20.00000;-3.797706e-003;1.00000
20.67700; 19.80000;0.15793;      -0.13277;     20.00000;-3.791376e-003;1.00000
20.67100; 19.85000;0.15717;      -0.13287;     20.00000;-3.784332e-003;1.00000
20.68600; 19.90000;0.15793;      -0.13287;     20.00000;-3.776160e-003;1.00000
20.69000; 19.95000;0.15717;      -0.13297;     20.00000;-3.767080e-003;1.00000
20.68500; 20.00000;0.15945;      -0.13297;     20.00000;-3.757687e-003;1.00000
20.67600; 20.05000;0.16098;      -0.13307;     20.00000;-3.748276e-003;1.00000
20.69100; 20.10000;0.16403;      -0.13307;     20.00000;-3.738875e-003;1.00000
20.68700; 20.15000;0.15945;      -0.13317;     20.00000;-3.729495e-003;1.00000
20.67300; 20.20000;0.16251;      -0.13317;     20.00000;-3.720184e-003;1.00000
20.68400; 20.25000;0.16251;      -0.13326;     20.00000;-3.710953e-003;1.00000
20.68400; 20.30000;0.15869;      -0.13326;     20.00000;-3.701773e-003;1.00000
20.69000; 20.35000;0.16174;      -0.13336;     20.00000;-3.692629e-003;1.00000
20.66800; 20.40000;0.16174;      -0.13335;     20.00000;-3.683532e-003;1.00000
20.65300; 20.45000;0.16327;      -0.13345;     20.00000;-3.674483e-003;1.00000
20.65700; 20.50000;0.16251;      -0.13344;     20.00000;-3.665479e-003;1.00000
20.64900; 20.55000;0.16251;      -0.13354;     20.00000;-3.656517e-003;1.00000
20.64200; 20.60000;0.16174;      -0.13354;     20.00000;-3.647588e-003;1.00000
20.64300; 20.65000;0.16479;      -0.13364;     20.00000;-3.638690e-003;1.00000
20.63600; 20.70000;0.16174;      -0.13364;     20.00000;-3.629831e-003;1.00000
20.64700; 20.75000;0.16403;      -0.13363;     20.00000;-3.621013e-003;1.00000
20.67300; 20.80000;0.16861;      -0.13363;     20.00000;-3.612240e-003;1.00000
20.65100; 20.85000;0.16785;      -0.13373;     20.00000;-3.603519e-003;1.00000
20.65900; 20.90000;0.16251;      -0.13373;     20.00000;-3.594903e-003;1.00000
20.65700; 20.95000;0.16632;      -0.13383;     20.00000;-3.586618e-003;1.00000
20.65600; 21.00000;0.16632;      -0.13383;     20.00000;-3.578875e-003;1.00000
20.65900; 21.05000;0.16785;      -0.13393;     20.00000;-3.571439e-003;1.00000
20.65600; 21.10000;0.17166;      -0.13393;     20.00000;-3.564096e-003;1.00000
20.65100; 21.15000;0.16708;      -0.13402;     20.00000;-3.556809e-003;1.00000
20.65900; 21.20000;0.16403;      -0.13402;     20.00000;-3.549650e-003;1.00000
20.65400; 21.25000;0.17090;      -0.13402;     20.00000;-3.542686e-003;1.00000
20.64800; 21.30000;0.16632;      -0.13412;     20.00000;-3.535686e-003;1.00000
20.65100; 21.35000;0.16861;      -0.13412;     20.00000;-3.528617e-003;1.00000
20.64700; 21.40000;0.16937;      -0.13422;     20.00000;-3.521695e-003;1.00000
20.65600; 21.45000;0.16632;      -0.13422;     20.00000;-3.514935e-003;1.00000
20.65500; 21.50000;0.17014;      -0.13432;     20.00000;-3.509196e-003;1.00000
20.65500; 21.55000;0.16556;      -0.13432;     20.00000;-3.508016e-003;1.00000
20.65600; 21.60000;0.16708;      -0.13442;     20.00000;-3.512470e-003;1.00000
20.65100; 21.65000;0.16708;      -0.13442;     20.00000;-3.516192e-003;1.00000
20.65400; 21.70000;0.16556;      -0.13468;     20.00000;-3.514987e-003;1.00000
20.66800; 21.75000;0.16785;      -0.13530;     20.00000;-3.511477e-003;1.00000
20.65800; 21.80000;0.16708;      -0.13595;     20.00000;-3.509719e-003;1.00000
20.69100; 21.85000;0.16479;      -0.13615;     20.00000;-3.511263e-003;1.00000
20.69500; 21.90000;0.16479;      -0.13626;     20.00000;-3.512656e-003;1.00000
20.68900; 21.95000;0.16251;      -0.13626;     20.00000;-3.510743e-003;1.00000
20.67800; 22.00000;0.16785;      -0.13636;     20.00000;-3.506764e-003;1.00000
20.68300; 22.05000;0.16556;      -0.13636;     20.00000;-3.502569e-003;1.00000
20.68100; 22.10000;0.17014;      -0.13645;     20.00000;-3.498088e-003;1.00000
20.69400; 22.15000;0.16251;      -0.13645;     20.00000;-3.492884e-003;1.00000
20.69500; 22.20000;0.16937;      -0.13655;     20.00000;-3.487603e-003;1.00000
20.70700; 22.25000;0.16708;      -0.13655;     20.00000;-3.482866e-003;1.00000
20.67600; 22.30000;0.16785;      -0.13665;     20.00000;-3.478578e-003;1.00000
20.70100; 22.35000;0.16556;      -0.13665;     20.00000;-3.474293e-003;1.00000
20.68700; 22.40000;0.16479;      -0.13675;     20.00000;-3.469840e-003;1.00000
20.69500; 22.45000;0.16479;      -0.13685;     20.00000;-3.464960e-003;1.00000
20.69000; 22.50000;0.16479;      -0.13685;     20.00000;-3.459065e-003;1.00000
20.69500; 22.55000;0.16327;      -0.13695;     20.00000;-3.452096e-003;1.00000
20.71000; 22.60000;0.16327;      -0.13695;     20.00000;-3.444571e-003;1.00000
20.69800; 22.65000;0.16708;      -0.13704;     20.00000;-3.436938e-003;1.00000
20.68400; 22.70000;0.16785;      -0.13704;     20.00000;-3.429321e-003;1.00000
20.68500; 22.75000;0.16479;      -0.13704;     20.00000;-3.421728e-003;1.00000
20.69000; 22.80000;0.16556;      -0.13704;     20.00000;-3.414160e-003;1.00000
20.68800; 22.85000;0.16327;      -0.13704;     20.00000;-3.406623e-003;1.00000
20.68800; 22.90000;0.16251;      -0.13704;     20.00000;-3.399126e-003;1.00000
20.68600; 22.95000;0.16403;      -0.13704;     20.00000;-3.391673e-003;1.00000
20.69400; 23.00000;0.16479;      -0.13704;     20.00000;-3.384265e-003;1.00000
20.69400; 23.05000;0.16403;      -0.13704;     20.00000;-3.376897e-003;1.00000
20.69800; 23.10000;0.16174;      -0.13704;     20.00000;-3.369557e-003;1.00000
20.69700; 23.15000;0.16098;      -0.13704;     20.00000;-3.362239e-003;1.00000
20.68900; 23.20000;0.16251;      -0.13704;     20.00000;-3.354959e-003;1.00000
20.69400; 23.25000;0.16632;      -0.13713;     20.00000;-3.347840e-003;1.00000
20.68700; 23.30000;0.16708;      -0.13713;     20.00000;-3.341137e-003;1.00000
20.70700; 23.35000;0.17014;      -0.13713;     20.00000;-3.334768e-003;1.00000
20.71400; 23.40000;0.16251;      -0.13723;     20.00000;-3.328394e-003;1.00000
20.68700; 23.45000;0.16251;      -0.13723;     20.00000;-3.322123e-003;1.00000
20.69900; 23.50000;0.16174;      -0.13723;     20.00000;-3.316003e-003;1.00000
20.68700; 23.55000;0.15945;      -0.13732;     20.00000;-3.309909e-003;1.00000
20.68100; 23.60000;0.16174;      -0.13732;     20.00000;-3.303721e-003;1.00000
20.69500; 23.65000;0.16327;      -0.13732;     20.00000;-3.297492e-003;1.00000
20.67300; 23.70000;0.16251;      -0.13742;     20.00000;-3.291434e-003;1.00000
20.68000; 23.75000;0.16556;      -0.13742;     20.00000;-3.285487e-003;1.00000
20.68200; 23.80000;0.16174;      -0.13742;     20.00000;-3.279513e-003;1.00000
20.68500; 23.85000;0.16556;      -0.13752;     20.00000;-3.273408e-003;1.00000
20.68000; 23.90000;0.16327;      -0.13752;     20.00000;-3.267383e-003;1.00000
20.68600; 23.95000;0.16098;      -0.13752;     20.00000;-3.261520e-003;1.00000
20.67200; 24.00000;0.16251;      -0.13762;     20.00000;-3.255728e-003;1.00000
20.67900; 24.05000;0.16022;      -0.13762;     20.00000;-3.249954e-003;1.00000
20.69700; 24.10000;0.16251;      -0.13772;     20.00000;-3.244153e-003;1.00000
20.67400; 24.15000;0.16251;      -0.13772;     20.00000;-3.238244e-003;1.00000
20.68100; 24.20000;0.15793;      -0.13772;     20.00000;-3.232410e-003;1.00000
20.67800; 24.25000;0.16327;      -0.13792;     20.00000;-3.227132e-003;1.00000
20.68000; 24.30000;0.16251;      -0.13802;     20.00000;-3.222239e-003;1.00000
20.68700; 24.35000;0.15869;      -0.13812;     20.00000;-3.217125e-003;1.00000
20.68600; 24.40000;0.16403;      -0.13812;     20.00000;-3.211654e-003;1.00000
20.68000; 24.45000;0.16174;      -0.13822;     20.00000;-3.206082e-003;1.00000
20.67300; 24.50000;0.16022;      -0.13822;     20.00000;-3.200514e-003;1.00000
20.67800; 24.55000;0.15945;      -0.13832;     20.00000;-3.195086e-003;1.00000
20.68300; 24.60000;0.16174;      -0.13832;     20.00000;-3.190676e-003;1.00000
20.67800; 24.65000;0.15869;      -0.13841;     20.00000;-3.188833e-003;1.00000
20.68600; 24.70000;0.16022;      -0.13841;     20.00000;-3.188604e-003;1.00000
20.67200; 24.75000;0.16174;      -0.13841;     20.00000;-3.187052e-003;1.00000
20.67500; 24.80000;0.15945;      -0.13851;     20.00000;-3.183724e-003;1.00000
20.68000; 24.85000;0.15869;      -0.13851;     20.00000;-3.179746e-003;1.00000
20.66700; 24.90000;0.16174;      -0.13861;     20.00000;-3.175750e-003;1.00000
20.68900; 24.95000;0.15869;      -0.13881;     20.00000;-3.171916e-003;1.00000
20.68300; 25.00000;0.16251;      -0.13901;     20.00000;-3.168047e-003;1.00000
20.68000; 25.05000;0.16098;      -0.13911;     20.00000;-3.163675e-003;1.00000
20.67000; 25.10000;0.15869;      -0.13921;     20.00000;-3.158380e-003;1.00000
20.68300; 25.15000;0.16403;      -0.13931;     20.00000;-3.152328e-003;1.00000
20.66900; 25.20000;0.16098;      -0.13931;     20.00000;-3.146024e-003;1.00000
20.69700; 25.25000;0.16251;      -0.13941;     20.00000;-3.139738e-003;1.00000
20.68900; 25.30000;0.15717;      -0.13951;     20.00000;-3.133502e-003;1.00000
20.67700; 25.35000;0.15869;      -0.13961;     20.00000;-3.127298e-003;1.00000
20.66900; 25.40000;0.16022;      -0.13961;     20.00000;-3.121119e-003;1.00000
20.68000; 25.45000;0.16098;      -0.13971;     20.00000;-3.114966e-003;1.00000
20.68000; 25.50000;0.15717;      -0.13981;     20.00000;-3.108837e-003;1.00000
20.68000; 25.55000;0.15640;      -0.13981;     20.00000;-3.102729e-003;1.00000
20.67800; 25.60000;0.15793;      -0.13991;     20.00000;-3.096637e-003;1.00000
20.68600; 25.65000;0.15717;      -0.14001;     20.00000;-3.090565e-003;1.00000
20.66900; 25.70000;0.15640;      -0.14001;     20.00000;-3.084519e-003;1.00000
20.67700; 25.75000;0.15411;      -0.14001;     20.00000;-3.078508e-003;1.00000
20.67200; 25.80000;0.15259;      -0.14001;     20.00000;-3.072986e-003;1.00000
20.68100; 25.85000;0.15259;      -0.14000;     20.00000;-3.070283e-003;1.00000
20.68000; 25.90000;0.15564;      -0.14000;     20.00000;-3.073324e-003;1.00000
20.68100; 25.95000;0.15106;      -0.14000;     20.00000;-3.079415e-003;1.00000
20.69000; 26.00000;0.15106;      -0.14000;     20.00000;-3.082308e-003;1.00000
20.67300; 26.05000;0.15030;      -0.14000;     20.00000;-3.080157e-003;1.00000
20.68100; 26.10000;0.15259;      -0.14000;     20.00000;-3.075084e-003;1.00000
20.67300; 26.15000;0.14496;      -0.13999;     20.00000;-3.069218e-003;1.00000
20.67200; 26.20000;0.14725;      -0.13999;     20.00000;-3.063304e-003;1.00000
20.66400; 26.25000;0.14343;      -0.13999;     20.00000;-3.057412e-003;1.00000
20.64900; 26.30000;0.15030;      -0.13999;     20.00000;-3.051535e-003;1.00000
20.66000; 26.35000;0.14954;      -0.13999;     20.00000;-3.045691e-003;1.00000
20.65900; 26.40000;0.14572;      -0.13999;     20.00000;-3.039885e-003;1.00000
20.67000; 26.45000;0.14572;      -0.13998;     20.00000;-3.034088e-003;1.00000
20.64900; 26.50000;0.14801;      -0.13999;     20.00000;-3.028266e-003;1.00000
20.65600; 26.55000;0.15030;      -0.13898;     20.00000;-3.022431e-003;1.00000
20.66300; 26.60000;0.14801;      -0.13848;     20.00000;-3.016729e-003;1.00000
20.65500; 26.65000;0.14801;      -0.13838;     20.00000;-3.011472e-003;1.00000
20.66700; 26.70000;0.15335;      -0.13828;     20.00000;-3.006786e-003;1.00000
20.66200; 26.75000;0.15335;      -0.13818;     20.00000;-3.002497e-003;1.00000
20.67200; 26.80000;0.14801;      -0.13818;     20.00000;-2.998472e-003;1.00000
20.66600; 26.85000;0.14954;      -0.13807;     20.00000;-2.995236e-003;1.00000
20.68000; 26.90000;0.14725;      -0.13807;     20.00000;-2.994109e-003;1.00000
20.66700; 26.95000;0.14572;      -0.13797;     20.00000;-2.994669e-003;1.00000
20.66600; 27.00000;0.14954;      -0.13787;     20.00000;-2.995412e-003;1.00000
20.66100; 27.05000;0.14954;      -0.13787;     20.00000;-2.997211e-003;1.00000
20.67000; 27.10000;0.14954;      -0.13777;     20.00000;-3.000794e-003;1.00000
20.65500; 27.15000;0.14801;      -0.13767;     20.00000;-3.005346e-003;1.00000
20.66900; 27.20000;0.14648;      -0.13766;     20.00000;-3.009695e-003;1.00000
20.64400; 27.25000;0.14725;      -0.13756;     20.00000;-3.012281e-003;1.00000
20.64400; 27.30000;0.14496;      -0.13756;     20.00000;-3.012908e-003;1.00000
20.66300; 27.35000;0.14496;      -0.13746;     20.00000;-3.012943e-003;1.00000
20.64400; 27.40000;0.14648;      -0.13736;     20.00000;-3.012896e-003;1.00000
20.66400; 27.45000;0.14648;      -0.13736;     20.00000;-3.011391e-003;1.00000
20.64900; 27.50000;0.14496;      -0.13726;     20.00000;-3.007539e-003;1.00000
20.65200; 27.55000;0.14496;      -0.13716;     20.00000;-3.002329e-003;1.00000
20.66100; 27.60000;0.14343;      -0.13716;     20.00000;-2.996824e-003;1.00000
20.65200; 27.65000;0.14343;      -0.13706;     20.00000;-2.991315e-003;1.00000
20.66200; 27.70000;0.14648;      -0.13696;     20.00000;-2.985843e-003;1.00000
20.65600; 27.75000;0.14572;      -0.13696;     20.00000;-2.980412e-003;1.00000
20.64400; 27.80000;0.14420;      -0.13686;     20.00000;-2.975000e-003;1.00000
20.66200; 27.85000;0.14343;      -0.13686;     20.00000;-2.969602e-003;1.00000
20.65500; 27.90000;0.14496;      -0.13676;     20.00000;-2.964231e-003;1.00000
20.64800; 27.95000;0.14191;      -0.13666;     20.00000;-2.958886e-003;1.00000
20.66000; 28.00000;0.14954;      -0.13666;     20.00000;-2.953563e-003;1.00000
20.66700; 28.05000;0.14572;      -0.13655;     20.00000;-2.948264e-003;1.00000
20.65500; 28.10000;0.15259;      -0.13645;     20.00000;-2.942989e-003;1.00000
